,tweet,favourite_count,retweet_count,created_at
784,"New Apple AirTag 4 Pack https://t.co/rez1d77EqF

New Apple AirTag https://t.co/yztUKtjzMQ

#ad https://t.co/BAhaFcT4fk",8,6,2021-05-14 20:00:01
785,Love is in the air 💕 Wife and I finally got our AirTags. Haven’t set up the other 2 yet. Do you use AirTags? #airtag https://t.co/7d22dObslk,7,2,2021-05-14 19:59:21
786,You better invest in an AirTag so you don’t lose it again. https://t.co/tfeE7ArU5I,0,0,2021-05-14 19:59:13
787,"NEW #Apple AirTag Tracking Chips are in stock!

Grab 1 for $29!

Accessories $5 --&gt; 

- Built-in speaker to help find your things

- Find items further away w/ help of other #Apple devices in the Find My network #Deal

 https://t.co/owJnLVpkTW https://t.co/rARs6aNfBv",0,0,2021-05-14 19:58:53
788,"NEW Apple AirTag Tracking Chips are in stock!

Grab 1 for $29!
https://t.co/rgQ4VFTzCK

Accessories $5 --&gt; https://t.co/YXSjJE0Fo5

- Built-in speaker to help find your things

- Find items further away w/ help of other Apple devices in the Find My network https://t.co/3RJPNBFQO6",8,1,2021-05-14 19:58:48
789,Adding a second airtag caused my first airtag to vanish from the find my app. Fun times.,0,0,2021-05-14 19:56:10
790,@AppleSupport Ah no. I meant an #airtag attached to physical keys - ie sharing an air tag on different iCloud accounts (ok family sharing). Doesn’t seem to be an option that I can find…,0,0,2021-05-14 19:55:32
791,"Apple AirTag hacked by security researchers days after it was released
 https://t.co/rbRHvt8lSb",0,0,2021-05-14 19:49:52
792,"“A security researcher discovered that Apple's #AirTag can be #hacked, and thus its software modified.” #Apple #cybersecurity https://t.co/XJ5akMzs1j",3,3,2021-05-14 19:49:01
793,This is the best birthday ever 🥲😭 I got Airtag 😭😍❤️ #AirTag #apple @tim_cook https://t.co/Qvu6IP59ZU,2,0,2021-05-14 19:43:44
794,@abrahamvegh I got 1 box for 1x AirTag and another for 1x AirTag Key Ring + 1x MagSafe. The box for AirTag had the big warning sticker on it since the battery was included. Probably why.,0,0,2021-05-14 19:38:00
795,"9to5Mac Happy Hour 329: Apple hires, AirTag hacks, watchOS 8 feature requests (Seth Kurkowski/9 to 5 Mac) https://t.co/ILHkKpHn2j",0,0,2021-05-14 19:37:07
796,"AirTag is FINALLY here!
https://t.co/y8a6XAdsEp",0,0,2021-05-14 19:33:56
797,want an airtag but never lose my keys https://t.co/DQLhdYkmn7,0,0,2021-05-14 19:26:48
798,"AirTag competitor, Chipolo ONE Spot now available to pre-order https://t.co/JLHsNBRmwK https://t.co/KwxbBTjB1F",1,0,2021-05-14 19:26:21
799,"This Apple #AirTag #bike mount is also a reflector, and now includes larger, genuine 3M Diamond Grade reflective material; the same as used in road signs! And if you've already ordered in the past couple of days, good news: You'll receive the new model! https://t.co/rOTf8RuEUH",1,0,2021-05-14 19:24:20
800,"So, not even a day and we've already run into AirTag's poor support for families. Only the ""owner"" of the AirTag can see its location, even though I can see the locations and other devices for everyone in our managed family. Considering adding two AirTags to the backpack now. 🙄 https://t.co/KonN4Tha2q",1,0,2021-05-14 19:22:27
801,Gonna need to put an AirTag on this damn Roku remote😒,0,0,2021-05-14 19:20:13
802,"@BillMew @threatpost @DrJDrooghaag @Fabriziobustama @robmay70 @IanLJones98 @antgrasso @AkwyZ I always knew the delay to airtags was due to  testing, just a shame they didn’t finish it. 

Could airtag proximity be the first Apple droid app? My money says yes… or airtags are toast",1,0,2021-05-14 19:16:47
803,"@GaryMarcus Well, it does not work as a stalker item if you have an Apple product.  Apple phones warn you if an unknown airtag is following you.  Also, plenty of devices work like this already, including dog trackers and dedicated GPS trackers with cellular.",0,0,2021-05-14 19:15:26
804,"9to5Mac Happy Hour 329: Apple hires, AirTag hacks, watchOS 8 feature requests https://t.co/8bwOnNJ6kD https://t.co/nyRzucNU5X",0,0,2021-05-14 19:15:04
805,You can go from opening the AirTag to extracting the firmwareware in no time https://t.co/G9UwQORIJe,0,0,2021-05-14 19:14:33
806,#AirTag no good for puppy tracker https://t.co/DhNOcrMTjE,0,0,2021-05-14 19:10:11
807,"Someone should try this with a Samsung Smart Tag

https://t.co/NU7au3c9Co",0,0,2021-05-14 19:05:56
808,"How every Apple fan is using their AirTag 4-pack:

① Keys 🔑
② Bag 🎒
③ Reserved for Future Use
④ Reserved for Future Use",35,0,2021-05-14 19:05:29
809,@idahograd08 Here you go! https://t.co/BoIB6FYiaR,1,0,2021-05-14 19:05:12
810,"Apple AirTag hacked again – free internet with no mobile data plan!: More phun with Apple AirTags! Free internet, no data plan required... but it's s-l-o-o-o-w. @NakedSecurity https://t.co/TE3dfIIzll",0,0,2021-05-14 19:03:07
811,"Amazon has the coolest new releases, from stylish shoes to the new Apple AirTag. https://t.co/iMY0yrTqzD",1,1,2021-05-14 19:01:03
812,Apple AirTag hacked again – free internet with no mobile data plan! – #Security https://t.co/ZOcMNV6iwS,1,0,2021-05-14 19:00:35
813,#Apple AirTag #hacked again – free internet with no mobile data plan! https://t.co/h1YmhMQRZ2 #NakedSecurity,0,1,2021-05-14 19:00:10
814,Security researcher successfully #jailbreaks an #Apple #AirTag https://t.co/kevHgLjrq7,0,0,2021-05-14 18:59:53
815,"9to5Mac Happy Hour 329: Apple hires, AirTag hacks, watchOS 8 feature requests https://t.co/1ZsL6DmLq3 https://t.co/8GEOQCq5P1",0,0,2021-05-14 18:52:34
816,"9to5Mac Happy Hour 329: Apple hires, AirTag hacks, watchOS 8 feature requests
https://t.co/iNQx13Stid with Zac Hall and bzamayo 

Sponsored by TextExpander and expressvpn https://t.co/6iOViQaC9E",0,0,2021-05-14 18:49:29
817,"9to5Mac Happy Hour 329: Apple hires, AirTag hacks, watchOS 8 feature requests https://t.co/UJQ2inxwfL",0,0,2021-05-14 18:48:07
818,#Apple #AirTag hacked again – free internet with no mobile data plan!: More phun with #Apple AirTags!… https://t.co/7PrXhFRPih @RedSeal_co https://t.co/qxOtDaTkxf,0,3,2021-05-14 18:48:04
819,"9to5Mac Happy Hour 329: Apple hires, AirTag hacks, watchOS 8 feature requests
https://t.co/Lngyxqy3Ge with Zac Hall and @bzamayo 

Sponsored by @TextExpander and @expressvpn",21,5,2021-05-14 18:47:25
820,@stephenrobles When I first saw this ad I thought it was a flask with a spot for the AirTag 😂,1,0,2021-05-14 18:46:33
821,"@stephenrobles Hopefully the fashion brands will have the sense to develop AirTag-compatible wallets, i.e. wallets that foresee a space for the device even if it’s not “visible”.
C.c.: @armani, @HUGOBOSS",1,1,2021-05-14 18:42:17
822,After reading all all the thorough drill down and hacking of Airtags I had to get one. #AirTag https://t.co/I7WbOJdqBk,0,0,2021-05-14 18:37:13
823,Apple AirTag hacked again – free internet with no mobile data plan! – Naked Security https://t.co/INL9bleLhL,2,5,2021-05-14 18:36:14
824,Apple AirTag hacked again – free internet with no mobile data plan! https://t.co/rdBjFYDgJO https://t.co/G71kRF1XxB,0,1,2021-05-14 18:30:03
825,"@varungulatiunc I think Marauder's Map was only animagi, but considering I'm gonna put an AirTag on my puppy the answer is yes",1,0,2021-05-14 18:25:40
826,"This is why I own Apple. Privacy first. They don’t treat me like the product. Most Apple users agree with App Tracking Transparency, plan to buy AirTag https://t.co/lozNETKPIX #apple #iOS #MacOS #privacy #EU",0,1,2021-05-14 18:21:41
827,"16 Minutes #62: Apple Event: Desktops &amp; Tablets Converge, Cord-Cutting, &amp; “Find Anything” https://t.co/JFPNFvwGqi",0,0,2021-05-14 18:21:11
828,"Apple AirTag tracked across the UK — Here's what we learned https://t.co/AxZz2kLOBB
#apple
#applenews
#iphone
#ipad
#news
#retweet
#follow
#rtitbot
.
.
.
please follow me and retweet😉👏🏻📲",0,2,2021-05-14 18:18:44
829,"@BDSlater1 @Apple True, but I’m hoping the neighbours will at least recognise the Bob-tailed prince of darkness. The airtag is just a bit of insurance really 😁",0,0,2021-05-14 18:18:42
830,What it looks like when an AirTag is stalking you https://t.co/oL9tRy6YzZ @iDownloadblogより,6,2,2021-05-14 18:18:03
831,Apple AirTag hacked again – free internet with no mobile data plan! – Naked Security https://t.co/A9tlmXtTji,1,0,2021-05-14 18:13:21
832,Why is AirFinder better for your company than #AirTag for your #AssetTracking needs? Read here: https://t.co/QG6bjQ3IC1,0,0,2021-05-14 18:12:21
833,Apple AirTag hacked again – free internet with no mobile data plan! https://t.co/oc0XNBPBmi https://t.co/HYbWDltxlv,0,0,2021-05-14 18:12:04
834,I had an AirTag for my wallet for about 6 hours before I needed it very badly. Happy with this purchase!,2,0,2021-05-14 18:05:33
835,"So poorly designed and insecure, it's the perfect example of modern technology.
""Apple AirTag hacked again – free internet with no mobile data plan!""
Wireless is weak
connected=hacked
 #cybersecurity #apple https://t.co/RHoplMFWuc",1,0,2021-05-14 17:59:28
836,"Apple AirTag network can be used for your own purpose through send-my
https://t.co/JLyKqPL6os https://t.co/9hWdajYzSY",0,0,2021-05-14 17:58:41
837,Apple AirTag hacked again – free internet with no mobile data plan! https://t.co/KUAE0AiP1h,0,0,2021-05-14 17:52:35
838,Apple AirTag hacked again – free internet with no mobile data plan! https://t.co/zRG7MiID1W #news #cybersecurity #infosec https://t.co/yUfQWp1K1d,1,0,2021-05-14 17:52:06
839,Article: Real-World Test Shows It’s 'Frighteningly Easy' to Use an AirTag for Stalking #AirTag https://t.co/hHb5vrKBhS,0,0,2021-05-14 17:48:01
840,Video: Here’s How Useful an AirTag Could Be In Finding Your Stolen Bike https://t.co/rUXv8TU2rT https://t.co/Cu899fbBIU,0,0,2021-05-14 17:42:17
841,"I Mailed an #AirTag and Tracked Its Progress; Here's What Happened
#Apple https://t.co/wrxaKeYLmY",0,0,2021-05-14 17:41:12
842,Video of an AirTag test for a simulated bike theft https://t.co/RGRDGSgCE0 via @9to5mac https://t.co/tr4D8TBN9P,0,0,2021-05-14 17:40:40
843,Poll: What are you using an AirTag to keep track of? https://t.co/crem71eNfx https://t.co/b0gZSe8p2v,0,0,2021-05-14 17:40:36
844,Apple AirTag hacked again – free internet with no mobile data plan! https://t.co/CzXnDamVFq https://t.co/7EeVAG1z22,0,0,2021-05-14 17:39:40
845,Apple AirTag hacked again – free internet with no mobile data plan! https://t.co/a9lBFCbtuR https://t.co/f2cGY1DrWI,0,0,2021-05-14 17:39:38
846,"S3 Ep32: AirTag jailbreak, Dell vulns, and a never-ending scam [Podcast] https://t.co/zDrnS2qBRR https://t.co/WqRIyph2Yd",0,0,2021-05-14 17:39:37
847,"S3 Ep32: AirTag jailbreak, Dell vulns, and a never-ending scam [Podcast] https://t.co/67DzZfcTsL https://t.co/2wd28Y7e2Q",0,0,2021-05-14 17:39:35
848,7 ways Apple can make the AirTag so much better https://t.co/oklGO6gd3u https://t.co/IgG6itOE60,0,0,2021-05-14 17:39:03
849,"Today's AirTag test seems to be going well. We were able to locate the one inside a Ziplock bag in our daughter's backpack without having to activate Lost Mode, and without the AirTag making a sound. Locating was almost instant. Also, U1-based micro-location is outstanding. https://t.co/AS5zeuspet",3,0,2021-05-14 17:38:14
850,@JPoliachik Yet Apple starts selling the AirTag,0,0,2021-05-14 17:36:21
851,Apple AirTag hacked again – free internet with no mobile data plan! https://t.co/SzXD3nYSRa,0,0,2021-05-14 17:36:05
852,"And I still have a tile on my backpack, since AirTag won’t alert me if I accidentally leave my backpack in my car or at home when I go into the office.. so.. eh. Not super useful.",0,0,2021-05-14 17:33:52
853,"Replying to a DM: yes, I have AirTags. Four in fact. But I only use one because I can hide it in my backpack. The others? Well.. the Belkin AirTag holder thing is back ordered until July. 🙄",0,0,2021-05-14 17:32:34
854,the battery on the airtag is a little too easy to take out,2,0,2021-05-14 17:32:25
855,Plus.. each AirTag requires another $20+ accessory just to attach it to something. And no replaceable battery? The airtag beep is anemic. Don’t really need the arrow to point me at a tile - I can hear it beep three rooms away. I think AirTag is neat but ultimately not useful yet.,0,0,2021-05-14 17:31:25
856,Are you a die-hard Apple fan? They've got a bunch of new products to add to your collection. https://t.co/Q2EaJN4OGY https://t.co/VNVmyPpyXO,0,0,2021-05-14 17:31:04
857,Apple AirTag hacked again – free internet with no mobile data plan! https://t.co/DGZQ4sEbEH https://t.co/J0fBLR5HO4,0,0,2021-05-14 17:30:04
858,"@TechHighest SmartTag+ ***
SmartTag is $29 here. 
SmartTag+ is $39 in the US but not imported here. So AirTag is more expensive than normal SmartTag but less expensive than SmartTag+. Including a $1 case from a 3rd party.",0,0,2021-05-14 17:29:00
859,Twitter for M1 AirTag pro max,3,0,2021-05-14 17:28:30
860,Apple AirTag hacked again – free internet with no mobile data plan! https://t.co/UmwCPkKKWC #Apple #AirTag #Exfiltration #Hack,0,0,2021-05-14 17:27:51
861,AirTag is pretty… and the arrow locator thing is neat.. but no SmartAlerts makes it useless. Tile notifies if I leave something behind (anywhere). Apple won’t even make my fucking watch tell me when I leave my phone behind.,0,0,2021-05-14 17:27:48
862,@SebastienPage i just got notified my own airtag has been following me. 🤦🏻‍♂️,0,0,2021-05-14 17:27:08
863,@TechHighest Lol. AirTag is $36 here so still cheaper than SmartTag when not imported,0,0,2021-05-14 17:24:12
864,@iam_tech I can import one from the usa for cheaper than an airtag here ...,0,0,2021-05-14 17:21:29
865,@MacAddressYT Looked like you were using a mag safe car mount in the AirTag video. Which one? Do you recommend it? Looking to get one myself.,0,0,2021-05-14 17:19:15
866,"If you leave an airtag behind, is it going to beep around other iPhone users? I think it’s a tracking thing. Parents don’t do the iPhone. So it’s cool. … i want to find the most perfect spot somewhere this weekend and airtag a palm tree, ;)… leave peace of my heart here.",0,0,2021-05-14 17:19:09
867,Apple AirTag tracked across the UK — Here's what we learned https://t.co/W3UZ8nGD2I https://t.co/VNK1wWBaPU,1,0,2021-05-14 17:18:34
868,"Apple AirTag hacked again – free internet with no mobile data plan!
#security #cybersecurity
https://t.co/b7FAya2SdA",0,1,2021-05-14 17:17:35
869,"Apple AirTags ""terrifyingly good"" at tracking stuff — and potentially helping stalkers https://t.co/EMlU5L6Zad via @cbsmoneywatch",0,0,2021-05-14 17:16:51
870,"Hackaday Podcast 118: Apple AirTag Hacked, Infill Without Perimeters, Hair-Pulling Robots, and Unpacking the 555

Elliot’s keeb: ortho, offset, thumby.

Hackaday editors Elliot Williams and Mike Szczys gather to ooh and aah over a week of interesting hacks. This week we’re d…",0,0,2021-05-14 17:15:15
871,I think I may be the guy that just bought a 4 pack of Apple AirTags so I would have an excuse to 3D print various AirTag holders.,7,0,2021-05-14 17:11:31
872,"Hackaday Podcast 118: Apple AirTag Hacked, Infill Without Perimeters, Hair-Pulling Robots, and Unpacking the 555 https://t.co/1oeHObORDR #projects #geek #diy",0,0,2021-05-14 17:10:15
873,"NakedSecurity published ""Apple AirTag hacked again – free internet with no mobile data plan!"" 
See full original article:  https://t.co/sRMnhOjrYp 
All our feeds: https://t.co/EOLcNJGCHf",0,0,2021-05-14 17:07:32
874,Tried to order my AirTag but the sunflower loop to go with it is sold out. 😩😩,0,0,2021-05-14 17:06:59
875,Video: Here’s How Useful an AirTag Could Be In Finding Your Stolen Bike https://t.co/uzjOL3fsAz,5,0,2021-05-14 17:05:04
876,Apple AirTag hacked again – free internet with no mobile data plan! https://t.co/uuiSJiM4Wg,1,2,2021-05-14 17:04:39
877,"Otherwise, pretty pleased with the AirTag UX and experience. The directional finding is very nifty and the accessibility, including haptic feedback is great!",0,0,2021-05-14 17:04:00
878,"Been driving my wife’s car today, with her keys + AirTag. Got this after a couple hours: https://t.co/urviVzqfi7",11,0,2021-05-14 17:02:15
879,Apple AirTag #hacked again – free internet with no mobile data plan! https://t.co/hRTRRkIYLK,0,1,2021-05-14 17:00:26
880,Apple AirTag hacked again – free internet with no mobile data plan! https://t.co/RBXHzgg0q3,0,0,2021-05-14 16:56:38
881,@ayanaaariel Tye convinced me so ima get an Airtag,0,0,2021-05-14 16:52:41
882,"How to custom name your AirTag on iPhone, iPad, and iPod touch — Apple Support https://t.co/TkqsnQ7EWs",0,0,2021-05-14 16:50:26
883,https://t.co/ymHUMdVmQE Apple AirTag hacked again – free internet with no mobile data plan! – Naked Security #cybersecurity,0,0,2021-05-14 16:50:04
884,Apple AirTag hacked again – free internet with no mobile data plan! https://t.co/Hw0ESDdcg0 #AirTag,0,0,2021-05-14 16:47:52
