listing_id,id,date,reviewer_id,reviewer_name,comments
52805,155097979,2017-05-27,30784176,Alexandra,"Great place. Close to the Colosseum and to the metro station. Safe, fully equipped with all the appliances you may need.    "
52805,156649514,2017-05-31,126285102,Haben,"I had a great stay at Francesco's apartment with my family. Francesco has a very nice place at a good location. There is a supermarket around the corner and another one within 5 min walking. Public transport is perfect with the trams 5 and 14 and buses. There are restaurants in the area, a butcher, a fish shop etc. Simply everything you need.

Francesco prepared everything very good (towels, extra keys for the apartment, WiFi code etc) and that was very satisfying. The check-in with a friend of Francesco went very smooth. Compliment to the both of them because his friend really took the time to explain everything in detail. Francesco is really a great host with a clean and charming apartment! "
52805,170232200,2017-07-15,71961734,Yılmaz,Mükemmeldi! Kesinlikle çocuklu aileler için tavsiye ederim. 
52805,178222920,2017-08-05,22686450,Eddie,"Francesco is a great host and the service he provided is superb. We had some little problems but they all got solved quickly. You won't regret of booking his place , and the location is near to tram and bus location which made the whole trip much more convenient."
52805,182256354,2017-08-14,18376309,Katya,"Appartamento molto carino, funzionale, stanza spaziose, siamo stati molto comodi in 7, ideale per famiglie. Posizione ottima vicino ai mezzi pubblici, 5 minuti a piedi. Abbiamo solo avuto dei problemi col wifi che non funzionava. Il resto perfetto!"
52805,202236932,2017-10-10,134491781,세정,"집이 굉장히 넓고 깔끔합니다.
유럽여행때 예약했던 숙소들 중 제일 만족!
친구들과 여행을 간다면 꼭 이용해보세요"
52805,205561952,2017-10-22,8280141,Yashesh,Francesco is very friendly and helpful excellent stay and we enjoyed a lot
52805,247633386,2018-03-29,163397669,Sergey,"Хорошая квартира и гостеприимный хозяин Франческо. Мы останавливались тремя семьями из 6 человек. Очень удобно что есть две ванные комнаты, отдельная кухня, где мы все умещались. Спасибо Франческо, он реагировал оперативно на наши вопросы и был очень гостеприимным."
52805,253872930,2018-04-15,56299034,Solenn,"Bien situé, à proximité du métro.
Logement spacieux et confortable de part ses doubles salles de bain et wc.
Hôte très accueillant et réactif."
52805,256919848,2018-04-24,144448385,Richard,"Francesco was the perfect host everything ran smoothly,apartment clean & tidy,handy location with a shop & restaurants nearby.   10 mins to metro and 25 mins walk to coloseum. We had a lovely five days in this apartment and really felt at home, nice location in gated secure apartment block."
52805,258550373,2018-04-29,166626591,Hervé,Très bon appartement pour visiter Rome. Métro à 10mn à pied. Gare à 30mn à pied. Commerces et restaurants au pied de l'immeuble.
52805,260880323,2018-05-05,24834433,Marcel,"Mooie, ruime locatie van alle gemakken voorzien midden tussen de Romeinen. Goede uitvalsbasis om het prachtige Rome te ontdekken. Bijzonder gastvrije eigenaar met goede tips. Aanrader!"
52805,263218372,2018-05-11,102665643,Ludovic,Appartement spacieux et propre à proximité de commerces et restaurants; 15 min à pied du métro et 25 min du Colisée. Très bon accueil de Francesco avec explications des sites à visiter.
52805,266626841,2018-05-20,83377693,Ross,"Very nice house, close to the metro station and a friendly host"
52805,278506978,2018-06-18,159787138,Ramona And Ken,"We just had a wonderful stay at this flat for 5 people. It is spacious  and clean. it has a frig, microwave,  and washer.  It has 2 bathrooms and bedrooms , a nice kitchen  and sitting room complete with couch and large table and many chairs.  It is close to the 
Mansoni subway and  20 min walk to the Colosseum.  It is 1 block from restaurants ,
 deli, fresh fruit stand




"
52805,282383605,2018-06-27,66477216,Sandy,"I stayed at Francesco’s place with my family.  Neighborhood is very safe and nice. All public transport is close. Apartment is spacious and comfortable. Francesco is well organized, he booked private trasfer for us which was very helpful and kind of him. You can find a few really good grocery stores around the apartment, plus great places to have coffee, ice cream..
I highly recommend this apartment."
52805,366056173,2019-01-02,16704480,Viktor,"Francesco is very hospitable and kind person. He help us a lot. The apartment was clean and light. Kitchen was equipped well. Also Francesco present a Christmas gift for us - it was cute!
Thanks a lot!"
52805,438298232,2019-04-16,16442114,Stephane,"Recently travelled with the family (my wife and I with three young kids 6/4/1 years old) and stayed at Francesco’s apartment for 4 nights. Communication was excellent and check in was very detailed and easy. The apartment was very clean and spacious for our family of five. It was fully stocked and very well located. We particularly enjoyed the local shops, restaurants and easy access to public transport. Small markets, produce stands,  bakery’s, gelateria’s, restaurants all within 2 min or less walk, made life easy. All the main attractions are 20-40 min walk depending where you go and much faster if taking public transit. We felt safe there and the locals are very kind. I strongly recommend Francesco’s apartment for any groups or families travelling to Rome."
52805,445471977,2019-04-29,250761891,Sue,"Good location, the apt is quite old, toilet water is weak, shower not works properly. Probably value for money"
52805,448399348,2019-05-05,50127478,Martin,"Huge place !!!
Very good communication!!!
Amazing host!!!"
52805,452466729,2019-05-13,32067329,Ryan,Francesco’s apartment was tidy and well-located.
52805,455033264,2019-05-19,245157148,Claire,Francesco is a perfect host. Great communication and readily available to help. Good location for exploring Rome both on foot and by public transport. The apartment was very clean and spacious and as described.
52805,461192186,2019-05-31,255206519,Aaron,Great stay!!
52805,466343000,2019-06-09,239246159,Cristina,"tutto perfetto, appartamento bello e confortevole."
52805,470340359,2019-06-16,256037341,Horst,"Gute Lage, Supermarkt um die Ecke. Haltestelle für Bus und Straßenbahn in wenigen Minuten zu erreichen. Mehrere gute Lokale im Bereich von 100 m. Für 5-6 Leute gut geeignet, für 8 wird's eng."
52805,529209914,2019-09-14,42637469,Wes,"I didn't meet Francesco personally, his friend let us in and showed us around. The apartment is pretty true to what you see in the photos, very clean and spacious! If you plan to cook the kitchen has some essentials like oil, instant coffee, sugar, etc. No paper towels or enough toilet paper for the bathroom for four people. 

Location is not ideal if you don't plan to walk a lot or take the metro. I was traveling with my girlfriend and she elderly parents so walking was hard for them. We had to pay for taxi's or uber but both are pretty expensive and hard to come by. However if you do plan to take the metro, the station is close by as well as Termini- about a 10min walk. We were even able to walk to the Colosseum which was roughly 20 mins.

There is a small set of stairs that leads to the apartment door, but it's very manageable. All in all a great apartment, nothing outstanding, but still a great apartment that comfortably fits four or more."
52805,537151090,2019-09-28,19021750,Giuseppe,Ottima posizione e ampi spazi per un viaggio in gruppo o famiglia numerosa.
52805,583731383,2019-12-29,11561965,Ka Ming,One of our baggage is missing by airport. Francesco is very helpful to arrange our missing baggage Delivery to apartment.
52805,599820016,2020-01-31,134878466,Alessia,"Ottima posizione, appartamento grande e dotato di tutte le occorrenze."
52805,607655433,2020-02-18,73072058,Jessica,The host canceled this reservation 52 days before arrival. This is an automated posting.
52805,615482345,2020-03-08,335648333,Umer,"Great hospitality, Francesco is a very nice and helpful host. Everything has been as expected."
53203,135481,2010-11-08,268485,Dan,"The apartment was great, and was in a good location. The owner was very attentive, knowledgable, and responsive! I'd definitely stay there again on my next trip to Rome."
53203,851071,2012-01-09,821909,Linden,Fantastic place to stay in Roma. Very close to station. Good access to transport. Clean and comfortable apartment. Gabriele very helpful when we got there.
53203,878763,2012-01-23,1584354,Vasilisa,"This is the best vacation! Everything is great! The apartment is perfect! I liked everything - great location (up to a stop five minutes before the store three minutes, and vegetable shop at the window, a pharmacy - three minutes, many inexpensive cafe within walking distance), your every wish - in the apartment has everything (I've found in a closet and a gentle warm duvet, the kitchen was a means to delicate wash of black things - a nice change). Perfectly clean! Dear neighbors, quiet house, clean the front .... Gabriel and his dad thank you so much! This is a very nice family!"
53203,2535284,2012-10-08,2503507,Dirk Oliver,"Gabriele is a fantastic host and very helpful. The photos and description of the apartment fully reflect reality. The rooms are very big and it's got 2 nice bathrooms. We were 6 people and this was perfect. 
The area of San Lorenzo is very nice, lots of young people and therefore lots of bars and restaurants. It is not very touristy, therefore perfect if you look for an area that is typical and off the beating tracks. Plus it is just next to the main train station. It would definitely stay there again..."
53203,3647284,2013-02-27,4470652,Susan,"When we visited Rome in February, we chose to stay in San Lorenzo in this stylish top floor apartment ,with a great view of the piazza. We were greeted by Gabriele who was very friendly, kind & helpful to us with lots of information & suggestions for our stay in Rome. The apartment was very spacious & comfortable for the three of us, with a lovely kitchen & a great local food market close by ! A very enjoyable stay for us.
John,Susan & Jacob"
53203,3734875,2013-03-10,3357500,Olga,"The flat is very convenient, beds are comfortable, the best choice for 6 people. Close to the bus stop 15 min by feet to Termini station. The district is not expensive, full of shops. The owner is very helpful."
53203,3796172,2013-03-16,4873388,Kerry,"Gabriele was very helpful with info about Rome and San Lorenzo, and a great host.

The appt is very close to several public transport routes to major attractions. We had absolutely no trouble getting around Rome, and getting home.
The area isn't touristy, so the restaurants have great food at very reasonable prices.

The appt is nice and modern, beds comfortable.

We were very happy to have stayed here and would again.


"
53203,4561286,2013-05-13,4662355,Adrian,"Thanks Gabriele, your apartment is great and clean! Everything is excellent and I would recommend to my friend!  Ciao!"
53203,5846122,2013-07-19,6791226,Jason,"This apartment was just what we were looking for.  A ton of space with a great layout!  Very clean and has everything that you can imagine.  The location gives you a view of Rome outside of the tourist areas.  Stores, cafes, pharmacy all within a few minutes walk.  Gabriele was very helpful taking care of all our our questions and needs!!  I would recommend to anyone coming to Rome that wants to experience the real Rome!!  "
53203,6956843,2013-09-01,6700186,Hans-Henning,"Sehr schöne Wohnung, gute Ausstattung, haben uns sehr wohlgefühlt und würden es jederzeit wieder buchen. Nette Vermieter.

Familie Braun"
53203,7332397,2013-09-16,7931240,Andrew,"This was a very nice apartment. It catered for all our needs during our stay in Rome. It is just a pity we couldn't stay for longer. The transportation links were good and the location was fine.

Gabriele's communication was good throughout. The photos and descriptions give an accurate account of what to expect.

I would recommend this apartment to anyone visiting Rome."
53203,8401528,2013-10-29,5914939,Veronika,"We arrived late at night, Gabriele sister was waiting for us. She was very nice, explained everything. The apartment is spacious and very beautiful, exactly like in the pictures. Fully equipped. On the square vegetable, restaurants and cafés in the area. Termini about 20 minutes on foot. Next time we will stay there. Thanks for your help Francesca!"
53203,8581678,2013-11-06,5820967,Jessica,"We came as a group of six right at the beginning of November. Silvia gave us our tour and she was extremely bubbly and helpful. The climb up the stairs was a bit tiring because the apt is located at the top of the 5th floor, however the elevator was definitely nice to have after a long day of walking. The rooms were nice, beds comfortable. The restrooms are a bit tight, but well kept and clean.

The neighborhood is without a doubt lively at night, with local pizzerias, bars, and a club nearby. It's the perfect place to live if you ever need a midnight snack. The coffee bar right downstairs is also a perk for breakfast in the morning, as well as numerous fruit/vegetable stations nearby. 

The airport van service that was recommended on the apartment website was well worth the money! You do not want to pull your luggage from the train station through cobblestone streets. There is a nearby tram stop that is useful, and a train station that's about a 15 minute walk away.  

Overall, we had a very enjoyable stay in Rome and we were satisfied with our selection."
53203,12143241,2014-04-24,3014754,Jeff,"This apartment is in a great location out of the hustle and bustle of the city, especially when we were there for the Easter period. Sylvia was kind enough to meet us down the street when we were a little list getting to the apartment. She was very helpful giving us information re the apartment and the surrounding areas. The apartment was perfect we will definitely stay there again.  "
53203,14439007,2014-06-19,15601011,Bobby,"The apartment was exactly what we expected from the photos posted on web site. The rooms are big and airy, beds are firm but comfortable. We wish there is a comfy sofa for us to sit, relax and rest after a day's of sightseeing.
The water heater was not working on the second day but when we called the host to report the problem, it was repaired and fixed promptly.
Overall we are satisfied with the apartment. 
Thank you for having us!"
53203,15407920,2014-07-08,14523628,Cristina,"Gabriele was easy to reach and to communicate with to let him know our actual arrival time; he met us at the property and walked us through the apt.  He also provided us with helpful information about the neighborhood, practical information about where to catch the tram, the bus etc.  There were several maps of Rome in the apt and he took the time to situate us on the map.

The apartment was as pictured, very comfortable, clean and spacious, with plenty of natural light from the windows and nice, cold air conditioning.  We were a group of six and it was great to have actual bedrooms/beds for everyone, and the two bathrooms made it possible to get our group ready more quickly in the morning.  The bathroom in the hallway is set up in a way that the sink and mirror can be used while someone else is in the shower, which was helpful.  There is plenty of storage space and surface space, with each bedroom having a large wardrobe and tables, and mirrors to help in getting dressed.

The apt is also well equipped as to towels, pots, pans, dishes, etc.  The dining room gave us a place to gather and plan our day and the comfortable kitchen allowed us to prepare breakfast every morning, with fresh fruit, bread and amazing cheeses and preserves from a local market that is about two blocks away.  The washing machine worked well and was a nice thing to have several days into traveling.

The neighborhood is definitely lively.  There were hordes of young people spilling out of the bars and cafes in the area surrounding the apt when we came home late each night; but rather than annoying it was pleasant to hear the laughter and the lively chatter as we made our way home.  Noise was NOT a problem once in the apartment and we had peaceful, restful sleep.

It was a little farther from the historic center than we anticipated, but once you get the tram/bus down it’s not difficult to get around, and the value in comfort and space is well worth the extra minutes.  We only wish we had had more time in Rome to explore and enjoy the neighborhood.  Thank you Gabriele, for a lovely stay!
"
53203,19268676,2014-09-09,7350467,Paggie,"We had a great time during our stay in Roma. Gabriele's apartment had everything we need and made us feel comfortable. One thing needs to be mentioned is Gabriele was not able to come to the apartment when we arrived but still let us had a clear brief about the house and surrounding conducted by his friend. That's really helpful. By the way, the airport pick up service arranged by Gabriele was also very nice."
53203,21198076,2014-10-13,18266071,Manuela,"Great flat in a vibrant area.  We were met by Gabriele's girlfriend and got the lowdown on the trams and buses etc.  You soon realise the flat is perfectly located to feed your historical interests during the day and if like me you are not too keen on overpriced eateries you can return to the area's many bars and restaurants in the little side streets in the evening. A real plus   for art lovers, in the adjacent street the No 3 tram stops directly outside the National Gallery of Modern and Contemporary Art and MACRO. "
53203,24599163,2014-12-31,18755185,Alexandre,"Very nice flat in Rome. Close to tramway direct to Coliseum and close to Termini station. Gabriele is very carefull, his flat is fully equiped. 
Take care, you'll have to pay a city tax 3 € per day per person. "
53203,24816877,2015-01-03,1249643,Amber,"House Was Great!! Beautiful Views and clean polished rooms. Bathrooms were clean which is what I always look for and everything is thoughtfully done right down to a group of maps for the city. 
I would next time choose a closer location to the city center; however. All in all no complaints and the space is great."
53203,24992177,2015-01-04,25333989,Jori,The reservation was canceled 108 days before arrival. This is an automated posting.
53203,27001422,2015-02-23,6258344,Anne-,We were warmly welcomed and the apartment was as beautiful as expected. The area and all necessary information needed about Rome and the area was explained to us. Very recommended. 
53203,29482501,2015-04-08,25409395,Jasmine,The apartment was even better than described! It was spotless upon arrival and catered to our every need. The location was inconvenient at first but we soon found our bearings and learnt there is a tram stop and bus stop about 1 minutes walk away. We had such a great time and would highly recommend the apartment! Many thanks 
53203,30064722,2015-04-17,25481953,Sonal,We had a lovely and comfortable stay. Apartment is spacious and well connected. Francesca was very helpful with all our queries and responded quickly. Anytime again. Thanks Francesca
53203,36534339,2015-06-29,32526315,Olav,"Fin leilghet som stemte godt med bilda på airB&B. perfekt for familie. Alt fungerte og nokonlunde reint. Vi møtte aldri Gabriele, men veninna var hyggeleg. "
53203,42519268,2015-08-14,21189766,鑫浩,"Very God apartment, well connected to all Rome, tram pass each 15mins on the road which is about50meters far from the building, supermarket on the bottom of the building, anyway it's very good to stay, all stuffs at home are available, good 
looking kitchen room and good to use, we spent several happy days in Rome thanks to the apartment."
53203,46759956,2015-09-13,20876937,Jamal," 

 

From: Fatehi, Irada V 
Sent: Tuesday, Septemb (Phone number hidden by Airbnb) :18 PM
To: Akhmedzadeh, Jamal
Subject: Feedback 2
 

We were travelling with friends (2 couples with 1 teenager kid) and the apartment with 3 bedrooms and 2 bathrooms was a perfect fit for the purpose. It is a really nice cosy and I would say stylish apartment in a dormitory area in Rome. The host was extremely helpful explaining all the house rules, directions to get to the main city attractions and great places to eat and shop around. Gabriel spoke fluent English and it was very easy to communicate. He kindly offered us a map of the city and laminated instructions on how to get to the main city attractions and this was all very useful for “fresh” tourists. There are public bus lines running around the place and I would recommend to use the recommendations from the host on public transportation and directions on how to get to the city center. The description and photos of the apartment all truly reflect the reality. The apartment is clean, nicely decorated and has all the necessary kitchen and other home appliances such as iron, iron desk etc. and even all the toiletries (shampoo, bath gel etc). The only thing that was missing to me was the hair dryer. There is a Carrefour market just a couple of blocks away where one can buy all the necessary things for the short stay. Overall it was an enjoyable stay in Gabriel’s place and I would highly recommend it to people travelling to Rome. I would also like to say special thanks to Gabriel for accommodating our late arrival time in spite he was late.

 "
53203,49884732,2015-10-07,20509533,Klaas,"We had a great time in Rome, and we were very pleased with the appartment. Clean, spacious rooms and a good kitchen. Gabriel is a very hospitable host and als very helpful (arranged a shuttle service to the airport for us) Recommended!"
53203,52445059,2015-10-29,32950672,Myles,"Our experience at the apartment was nothing short of amazing. Our host, Marta, supplied us with everything we needed. The apartment was spacious. Three bedrooms that are able to accommodate 2-3 people each. The 2 bathrooms were also very clean. Although we did not meet Marta personally, we were able to meet her friend, Silvia, who let us in and gave us a lengthy tour of the house and explained many how-to's in Rome.

Overall, Marta was very kind and helpful, even going so far as to book us transportation to Flumicino Airport at a moment's notice. 

Would definitely recommend this place to a group of friends!"
53203,58512317,2016-01-03,23375097,Ramon,"Nuestra llegada fue hacia las 10 de la mañana y el padre de Gabriele, nos enseñó el apartamento. Gabriele parece ser que estaba de vacaciones. Realmente el apartamento está muy bien y es tal y como se ve en el anuncio.  Francesca, la hermana de Gabriele y siempre por mail, estuvo en contacto con nosotros y nos reservó los transfers desde el aeropuerto y su casa.  No tuvimos información sobre los transportes o como movernos desde el apartamento. la verdad es que nos organizamos bien gracias al (Hidden by Airbnb) Maps. El metro está a unos 20 minutos caminando.El inconveniente, es que el apartamento está en un 5º piso, y si el ascensor no funciona, pues no es fácil subir y bajar. Tuvimos la mala suerte de estar 4 días por fin de año y de los cuáles, 3 días, no funcionó el ascensor.  No es recomendable para personas discapacitadas, pues además para acceder al ascensor desde el exterior hay una puerta con escaleras y unos 10 escalones.
El barrio, no es el más bonito de Roma, todo lo contrario, es un barrio marginal en el cuál, muchas calles por la noche no tienen la iluminación encendida. Por lo tanto por la noche o te mueves en taxi o no es agradable el paseo de 20 minutos por esas calles. Nosotros no lo dudamos y nos gastamos una fortuna en taxis.
Cuando queríamos ir al centro por la noche en taxi, los taxis no venían y debías de buscarlos por la calle. No es aconsejable para ir con niños en absoluto y gente mayor, tampoco.
REPITO, el apartamentp PRECIOSO, pero con mala situación."
53203,61216923,2016-02-01,32369374,Wessim,"Everything was great! The apartment is very comfortable for Five: (Website hidden by Airbnb) 
The information that gave us about the area was great and very useful (Website hidden by Airbnb) Highly recommended!
Thanks for all !"
53203,65619398,2016-03-15,59943048,Jurgen,"Amazing place and amazing crew.

Thx for everything!"
53203,67844211,2016-03-31,49936277,Natalie,Wir haben die Unterkunft zur Osterzeit eine Woche lang bewohnt und waren sehr zufrieden. Vielen Dank! 
53203,71081239,2016-04-23,20095413,Daniele,"Très bel appartement, spacieux et bien relié au centre de Rome.
Un supermarché , un marchand de fruits et légumes au pied de l'immeuble , que demander de mieux!..
Nous avons passé un très bon séjour à Rome. Merci"
53203,78434276,2016-06-06,30597890,Zoran,"Apartment was like descripted on site. Nice with big rooms. 
Gabriele was very helpful and pleasant host. 
All recommendation. 
"
53203,82034697,2016-06-26,71074370,Nurjan,"Super appartement tout confort, tout commences et transports en commun à proximité. Très satisfait "
53203,84633123,2016-07-08,70361465,Karen,We had a nice experience in this location.  There was plenty of room for the entire family.  The facilities were great and our guests made us feel very welcome
53203,86401704,2016-07-16,71356094,CongJie,"Gabriele always reply me promptly although I didn't see her. Gabriele's friend Silvia welcomed us and helped us check in. She is very nice and warm. All is perfect. Supermarkets, restaurants near by. And the restaurant downstairs is perfect. "
53203,97104909,2016-08-26,78300216,Martine,"
L'accueuil a été chaleureux . L'appartement est  spacieux , lumineux et calme . Les salles de bain sont un peu petites mais fonctionnelles . L'appartement est situé à un demi-heure à pied d'une station de métro mais à 5 minutes du tram et des bus ce qui le rend proche du centre de Rome . "
53203,99898828,2016-09-06,84095960,丹丹,"很熱情,房子乾淨"
53203,102990685,2016-09-20,79305416,Kristin,"Wir waren 4 Tage in Gabriele's toller Wohnung untergebracht und waren super zufrieden. Die Wohnung ist groß, sauber und hat ein tolles Flair! Da Gabriele nicht in der Stadt war an dem Tag der Ankunft, wurden wir von Eva eingecheckt (unsere Koffer durften wir sogar schon früher in die Wohnung bringen). Eva war sehr nett und hat alles super erklärt.
Die Lage der Wohnung ist auch super, 15 min zu Fuß vom Hauptbahnhof, von wo aus man überall gut hinkommt. Abends ist viel los, wenn man nochmal in der Gegend was essen oder trinken möchte. Insgesamt war es ein toller Aufenthalt und wir haben uns sehr wohl gefühlt! "
53203,107308052,2016-10-10,27678146,Sven,We had a very pleasant four day stay at Gabriele's appartment in San Lorenzo. Everything was perfect and we were even allowed to stay a bit longer on our last day since our flight had been reschudeled by ten hours (tipp: do not book via Seat24 and do not fly with Vueling). The neighbourhood is whil not fancy really nice (tipp: there is a nice bar just around the corner).
53203,109053943,2016-10-19,76343436,Veronica,"Gabriele was a fantastic host! He was informative and provided us with valuable information about places to eat and ways to traverse the area. He answered our questions and was readily available to us at all times. The neighborhood was quaint and safe. It is a college area and we observed several student aged patrons congregating around the corner at a bar several nights during our stay. It was amusing to watch. We (three women) felt very safe and did not worry about pickpockets or any other negative things some travellers may have experienced. The area is close to Rome city center by taxi or other public transportation. I would definitely recommend budgeting for taxis if you want quicker transport. Though, if they busses are on time, you may get to your destination, traveling by bus will be fine. I rate this stay 10 out of 10...would do again. "
53203,109574664,2016-10-22,79667489,Leobardo,"Nice clean place equipped with all the things that you may need during your stay, no issues with the host or the apartment. 
As an observation for other families. I was traveling with 2 small children and the location is not the most convenient, I was shocked about the amount of dog waste on the streets and at times I didn't feel comfortably safe around neighborhood, specially at night; on the other hand if you are traveling only with adult people you will find a lot of things to do and a very busy nightlife around the area. 
"
53203,110586804,2016-10-27,44130950,Arter,"it is a comfortable house, nearby life functions are very good."
53203,112691250,2016-11-07,13114350,Steven,"Great apartment, close to a tram but a bit far from the metro "
53203,113508073,2016-11-13,58860480,Paul,"My group of friends and I had a great stay at Gabriele's apartment. It is well located, with close access to public transport but also away from the more touristy areas so you can enjoy a more local atmosphere. The apartment is clean and well stocked, and I would recommend it to anyone. "
53203,124869006,2017-01-02,39002283,Friot,"Un appartement très agréable, beaucoup de charme, très fonctionnel, confortable et élégant. Le quartier est moyen mais bien situé entre la gare et le centre historique. Une fiche précise des transports a été fournie ainsi que de bonnes explications sur les services dans le quartier.
Un très bon accueil."
53203,128246516,2017-01-23,106900198,Rosa,"Todo perfecto, la casa muy bonita y espaciosa. Un poco lejos del centro pero bien comunicada. Francesca encantadora. Muy recomendable."
53203,137820925,2017-03-17,24735186,Chelsea,The host canceled this reservation 5 days before arrival. This is an automated posting.
53203,145111504,2017-04-17,58866648,Christelle,"très belles chambres, appartement confortable, tout y est. proche du tram, bus pour rejoindre les principaux monuments. "
53203,147515550,2017-04-27,64411814,Rachel,"Great apartment! It was just myself and my friend using it but it would be perfect for a group. 2 bathrooms which was nice and the bed was very comfortable.
The kitchen was very well equipped too including a dishwasher."
53203,154769769,2017-05-26,67441964,Fabian,"Eine Klasse Unterkunft, zentral im Studentenviertel von Rom gelegen. Bars, Restaurants, Einkaufsmöglichkeiten sind in unmittelbarer Nähe. 
Gabriele ist ein toller Gastgeber der sehr um das Wohl seiner Gäste bemüht ist! Gerne wieder. "
53203,155953428,2017-05-29,49488499,Yusen,"the host is nice,apartment is so fantastic!"
53203,165582414,2017-07-01,130849084,Peggy,"Gabriele 很好,到達後詳細講解房屋設備使用
到達前要先約好屋主,和地圖(以防迷路)

房屋地點在住宅區域,比較偏離主中心,不太靠近交通工具
主要出入要行5-10分鐘坐巴士,15分鐘內可到達市中心或地鐵站,便可以去其他旅遊景點｡巴士班次不密,需要等一些時間,亦有電車,也需要走10分鐘內路程

住宿附近有很多不錯餐廳及酒吧!





"
53203,180291784,2017-08-10,72412616,Jade,"Great space for 3 adults. Air conditioning was good, took the edge off those 40 degree days. Was close enough to the centre of the city. Easy and fairly cheap to get taxis around if your feeling lazy. Great stay in Rome."
53203,191382952,2017-09-07,145445654,Xingyi,住宿七天  非常满意  房间很干净  旁边有Tram 线  3路  有一个carrefour这样买生活用品非常方便   Grazie a Francesca e Gabriele !! Siamo contenti e soddisfatti:)
53203,196520457,2017-09-23,150441088,Bunyod,Everything was great. We especially appreciated hospitality and patience of the host in spite of midnight check-in due to flight delay.
53203,197591900,2017-09-26,111078776,可宁 Kening,"公寓就跟图片上是一样的,几乎没有差别!房东早在出发前一个星期就主动联系我们了,我们是早上抵达罗马的飞机,房东非常贴心地让我们可以先放下行李出去玩一会儿到时间再check in!公寓位置其实蛮不错的,靠近Termini火车站,那里是地铁A/B线的交汇处,又在生活区,超市､餐饮都很方便!但最方便的还是搭乘公交车,楼下附近就有几条公交线路去罗马的各个景点,房东还特地又跑了一趟给我们送来了罗马旅游公交路线图!楼下第二道大门第一次开有点难开,其实只要把钥匙捅进去再稍微拔出来一点就可以了｡后来有一天夜晚开灯的时候灯泡突然烧坏了,房东也没有怪罪,感到非常抱歉,也非常谢谢他!"
53203,202240278,2017-10-10,6131326,Christian,"We stayed in the apartment during a family trip and really enjoyed it. It is exactly as described in the pictures and very clean. Stores, coffee places and restaurants are close by and lots of public transport around. Gabriele offered lots of helpful tips when we arrived."
53203,216572878,2017-12-04,2348287,Michael,Had an amazing trip staying at this place! An amazing host and incredibly comfortable and big space! She gave lots of great advice and tips for the area! Close to the center but still far enough to escape the tourists. Discover the local spot if you want a real treat!
53203,221903754,2017-12-28,8053673,Nicolas,Tout a été parfait et l’appartement de Gabriele un excellent choix.
53203,223986514,2018-01-02,145907558,Moritz,"Wir waren über Silvester zu 6. für 5 Nächte in Gabrieles Wohnung.
Die Beschreibung und Bilder sind gut und genau.
Der Check-in und check-out war kein Problem.
Die Wohnung war sauber, das Internet funktionierte gut und die Küche war mit allem ausgestattet was man braucht.
Die Bäder waren leider etwas schimmelig und eine der beiden Klospülungen funktionierte nicht richtig. 
Die Wohnung eignet sich hervorragend für 6 Personen. 
In unmittelbarer Nähe gibt es Supermärkte und zahlreiche Kneipen, Cafes und Restaurants. Wir haben hilfreiche Tipps erhalten wo man gut essen kann.
Zu Fuß ist sie circa 15 Minuten vom Hauptbahnhof entfernt. Dort befindet sich auch die Metro, mit der man zu allen Sehenswürdigkeiten fahren kann."
53203,258068247,2018-04-28,111668446,Xhena,"I stayed here with three friends for 4 months during a semester studying in Italy. The apartment was really beautiful and two of the rooms looked out onto a big square. It had all the amenities we needed to stay for a long time, like a big fridge and washing machine. The neighborhood is a student neighborhood so it’s quite lively and has a lot of cool local places nearby. Gabriele and his sister were quick to help us with any issues we had. Overall we had a great stay!"
53203,259626707,2018-05-01,104935757,Alessia,"L’appartamento corrisponde alle foto, ho utilizzato la culla messa a disposizione dall’host e confermo che è in ottime condizioni. Il nostro passeggino è un po’ largo per cui abbiamo avuto qualche difficoltà in ascensore e all’ingresso dell’appartamento ma chiudendolo siamo riusciti a trasportarlo. Vicino a fermata tram e bus, più scomodo raggiungere la metro anche perché bisogna attraversare il quartiere attorno alla stazione (non tra i migliori). Host molto disponibile e veloce nelle risposte!"
53203,263222772,2018-05-11,166380291,Paul,"Nice apartment in San Lorenzo, good local bars & restaurants, 15 mins walk from Termini ,  Gabriele very helpful with tips for holiday & answering email enquiries"
53203,264541838,2018-05-14,178472663,Godwin,"This place is exactly as advertised; clean, really spacious, good internet, great location with supermarkets, banks, local cuisines restaurants in close proximity and easy access to all the must-see places. 

Excellent value for money so look no further. Gabriele was really nice and down to earth. Definitely using this place next time I'm in town."
53203,266091058,2018-05-19,78651842,Julie,"Good transportation links into and around the city 
Train station within walking distance"
53203,267898715,2018-05-23,93419357,Jia,"Gabriele's place was great! It was exactly as described, and he responds fast to queries. He basically layed out everything we needed (from amenities to use of appliances to directions/getting around) that we had a really smooth and easy stay. We didn't need to ask many questions after checking in because he oriented us wt complete details. Thanks Gabriele, two thumbs up!"
53203,272111834,2018-06-03,52503805,Ann-Christin,"Alles super! Apartment war genau wie beschrieben, netter Gastgeber. Öffentliche Verkehrsmittel waren gut zu erreichen."
